timestamp,open,high,low,close,volume
2025-11-10 23:08:40.914676,2000.0,2006.6260492132621,1993.3150193290248,2000.0,2358.8566103677863
2025-11-10 23:11:40.914676,2000.0,2000.0,1994.5397932295164,1997.4347139765762,3259.4812037885135
2025-11-10 23:14:40.914676,1997.4347139765762,2012.858639110646,1997.4347139765762,2010.5716131464444,1746.9909706860462
2025-11-10 23:17:40.914676,2010.5716131464444,2043.0844683629884,2010.5716131464444,2041.3942762604438,3648.182163068784
2025-11-10 23:20:40.914676,2041.3942762604438,2041.3942762604438,2035.7084517222117,2036.818422098797,6631.07437325621
2025-11-10 23:23:40.914676,2036.818422098797,2036.818422098797,2031.1654815655672,2032.2531592689245,2194.991740758877
2025-11-10 23:26:40.914676,2032.2531592689245,2065.760017761991,2032.2531592689245,2064.54998691958,4687.695119121741
2025-11-10 23:29:40.914676,2064.54998691958,2083.922405882442,2064.54998691958,2080.6005155186144,3133.9315403694613
2025-11-10 23:32:40.914676,2080.6005155186144,2080.6005155186144,2066.1100476275137,2071.0406890761756,3085.875306341929
2025-11-10 23:35:40.914676,2071.0406890761756,2085.1185582184644,2071.0406890761756,2082.484432410418,7899.548563036417
2025-11-10 23:38:40.914676,2082.484432410418,2082.484432410418,2070.3095692454644,2073.042079543804,6463.062098176013
2025-11-10 23:41:40.914676,2073.042079543804,2073.042079543804,2061.117241706759,2063.5946099832913,7844.067104674022
2025-11-10 23:44:40.914676,2063.5946099832913,2074.752659401664,2063.5946099832913,2068.7940898385195,3526.67254670872
2025-11-10 23:47:40.914676,2068.7940898385195,2068.7940898385195,2027.1202911786145,2029.4191406239747,2714.6928627728503
2025-11-10 23:50:40.914676,2029.4191406239747,2029.4191406239747,1992.1922372082424,1994.6162698849814,5564.544533190619
2025-11-10 23:53:40.914676,1994.6162698849814,1994.6162698849814,1981.5279445571364,1983.6002529701952,1402.7813628099507
2025-11-10 23:56:40.914676,1983.6002529701952,1983.6002529701952,1958.5506738954293,1963.7080923303777,4664.427972219163
2025-11-10 23:59:40.914676,1963.7080923303777,1976.5848770204977,1963.7080923303777,1970.0753634397167,9580.283274050093
2025-11-11 00:02:40.914676,1970.0753634397167,1970.0753634397167,1950.0683450493225,1952.3836123701162,1956.5276746709526
2025-11-11 00:05:40.914676,1952.3836123701162,1952.3836123701162,1923.081606914816,1925.0052647095863,6580.307490323971
2025-11-11 00:08:40.914676,1925.0052647095863,1958.1791137517732,1925.0052647095863,1953.4115811999482,2945.061161030127
2025-11-11 00:11:40.914676,1953.4115811999482,1953.5072363713912,1946.1950196004436,1949.1965819567592,2213.148389221632
2025-11-11 00:14:40.914676,1949.1965819567592,1958.6349801216772,1947.5746000921006,1950.7077590725885,9989.535323607126
2025-11-11 00:17:40.914676,1950.7077590725885,1950.7077590725885,1919.7227728148941,1923.110156432784,6955.210264291314
2025-11-11 00:20:40.914676,1923.110156432784,1923.110156432784,1909.0524059187155,1912.8333879832178,3140.494879233402
2025-11-11 00:23:40.914676,1912.8333879832178,1917.8766515708496,1912.7235025998918,1915.146435652802,6820.754481946584
2025-11-11 00:26:40.914676,1915.146435652802,1915.146435652802,1888.9717928927907,1893.2947378237714,4377.222863912116
2025-11-11 00:29:40.914676,1893.2947378237714,1905.3146153608802,1893.2947378237714,1900.5971381090005,2160.0634270160917
2025-11-11 00:32:40.914676,1900.5971381090005,1900.5971381090005,1885.8770379213886,1889.3714760718392,4735.020570684795
2025-11-11 00:35:40.914676,1889.3714760718392,1890.7388883967556,1878.8273289024282,1884.049234713368,8558.850929139131
2025-11-11 00:38:40.914676,1884.049234713368,1884.049234713368,1865.6303125190364,1872.9011908139116,2738.0227179711064
2025-11-11 00:41:40.914676,1872.9011908139116,1911.4229907116303,1872.9011908139116,1907.7798211078475,9272.800860212712
2025-11-11 00:44:40.914676,1907.7798211078475,1909.4799326916059,1906.75435921713,1907.7131017599984,5088.582263096568
2025-11-11 00:47:40.914676,1907.7131017599984,1907.7131017599984,1886.7805597791903,1887.7257830997353,6339.364242590753
2025-11-11 00:50:40.914676,1887.7257830997353,1905.1744625682982,1887.7257830997353,1903.4419480613922,1772.546505370691
2025-11-11 00:53:40.914676,1903.4419480613922,1903.4419480613922,1875.6098577720932,1880.394242102406,8414.594233655898
2025-11-11 00:56:40.914676,1880.394242102406,1889.9041058381733,1879.4667266908605,1884.5097405409338,9467.343211090798
2025-11-11 00:59:40.914676,1884.5097405409338,1884.5097405409338,1844.789979676134,1847.7680171480029,5930.828629875788
